sales_rank,series_id,category,segment_label,total_sales_units,sales_share,cumulative_sales_share,mean_sales_units,median_sales_units,zero_share,outlier_share,coefficient_of_variation,trend_strength
2581,FOODS_3_017,FOODS,medium_noise,3029,4.5258149481377315e-05,0.9862536700900262,10.89568345323741,10.0,0.02158273381294964,0.007194244604316547,0.5257934403364246,0.1604400015603953
2582,FOODS_3_173,FOODS,medium_noise,3029,4.5258149481377315e-05,0.9862989282395076,10.89568345323741,8.0,0.35251798561151076,0.007194244604316547,1.0301627466679093,2.3936443249275787
2583,HOBBIES_1_118,HOBBIES,medium_noise,3028,4.524320786715435e-05,0.9863441714473747,10.892086330935252,11.0,0.0,0.0035971223021582736,0.3284853727159999,0.021612226289354407
2584,FOODS_3_180,FOODS,intermittent,3026,4.521332463870841e-05,0.9863893847720134,10.884892086330936,0.0,0.5143884892086331,0.025179856115107913,1.1906537546701295,2.626178535262999
2585,FOODS_2_379,FOODS,intermittent,3013,4.501908365380979e-05,0.9864344038556673,10.838129496402878,0.0,0.6762589928057554,0.03237410071942446,1.6585679894358196,2.6307548734893182
2586,HOUSEHOLD_2_481,HOUSEHOLD,medium_noise,3013,4.501908365380979e-05,0.9864794229393211,10.838129496402878,10.0,0.0,0.0035971223021582736,0.4667362391779512,1.6178400904319472
2587,FOODS_2_268,FOODS,medium_noise,3012,4.500414203958682e-05,0.9865244270813607,10.83453237410072,10.0,0.35611510791366907,0.0,0.9843222361241408,2.2455726606244575
2588,HOUSEHOLD_1_253,HOUSEHOLD,intermittent,3006,4.4914492354248996e-05,0.9865693415737149,10.81294964028777,0.0,0.7733812949640287,0.025179856115107913,1.9662683554712626,2.0407999280751516
2589,HOBBIES_1_110,HOBBIES,medium_noise,3000,4.4824842668911175e-05,0.9866141664163838,10.79136690647482,11.0,0.0,0.0,0.34529407756287966,0.41783296467864145
2590,HOUSEHOLD_1_108,HOUSEHOLD,medium_noise,2999,4.48099010546882e-05,0.9866589763174385,10.787769784172662,10.0,0.0,0.007194244604316547,0.3798687869180551,1.1164667894323803
2591,HOUSEHOLD_2_399,HOUSEHOLD,intermittent,2996,4.4765076212019296e-05,0.9867037413936505,10.776978417266188,0.0,0.6151079136690647,0.025179856115107913,1.3583662691944856,2.8768332594719004
2592,HOBBIES_1_322,HOBBIES,medium_noise,2982,4.455589361289771e-05,0.9867482972872633,10.726618705035971,12.0,0.2302158273381295,0.0,0.6599948598300313,2.135244822538149
2593,HOBBIES_2_105,HOBBIES,medium_noise,2979,4.45110687702288e-05,0.9867928083560336,10.715827338129497,10.0,0.08992805755395683,0.014388489208633094,0.6838955897302904,0.5697027799974778
2594,HOUSEHOLD_2_498,HOUSEHOLD,intermittent,2973,4.442141908489098e-05,0.9868372297751185,10.694244604316546,0.0,0.5971223021582733,0.03237410071942446,1.486207950692662,2.7310191559798658
2595,HOUSEHOLD_2_420,HOUSEHOLD,intermittent,2972,4.4406477470668006e-05,0.9868816362525891,10.690647482014388,7.0,0.44244604316546765,0.0035971223021582736,1.0660650435611039,0.45583696293053
2596,HOUSEHOLD_2_224,HOUSEHOLD,medium_noise,2964,4.428694455688424e-05,0.986925923197146,10.661870503597122,11.0,0.0,0.0035971223021582736,0.44742083176445935,1.0882683720378274
2597,HOUSEHOLD_2_362,HOUSEHOLD,medium_noise,2954,4.4137528414654536e-05,0.9869700607255607,10.62589928057554,10.0,0.0,0.014388489208633094,0.37393776206075363,0.5399015554437898
2598,FOODS_3_507,FOODS,intermittent,2951,4.409270357198563e-05,0.9870141534291327,10.615107913669064,4.5,0.46402877697841727,0.0035971223021582736,1.1589902603888318,2.8683637826013064
2599,FOODS_3_521,FOODS,intermittent,2948,4.4047878729316715e-05,0.987058201307862,10.60431654676259,0.0,0.5539568345323741,0.02158273381294964,1.264557406746213,2.862141663714257
2600,HOUSEHOLD_2_083,HOUSEHOLD,medium_noise,2938,4.389846258708701e-05,0.9871020997704492,10.568345323741006,7.0,0.0539568345323741,0.014388489208633094,0.9193985941926103,0.760585031211773
2601,HOBBIES_2_016,HOBBIES,medium_noise,2927,4.373410483063434e-05,0.9871458338752798,10.528776978417266,8.0,0.0035971223021582736,0.014388489208633094,0.6733139539271016,2.409133445848448
2602,HOBBIES_1_340,HOBBIES,intermittent,2923,4.367433837374245e-05,0.9871895082136535,10.514388489208633,11.0,0.4244604316546763,0.0,0.9618859422445372,2.468534823675192
2603,HOUSEHOLD_2_046,HOUSEHOLD,intermittent,2913,4.3524922231512754e-05,0.987233033135885,10.47841726618705,9.0,0.460431654676259,0.0,1.0705030478207955,2.2833643269244264
2604,FOODS_3_165,FOODS,medium_noise,2912,4.350998061728978e-05,0.9872765431165023,10.474820143884893,10.0,0.0,0.007194244604316547,0.3995446799470626,1.6823809046929723
2605,HOBBIES_1_290,HOBBIES,medium_noise,2907,4.343527254617493e-05,0.9873199783890484,10.456834532374101,10.0,0.0,0.007194244604316547,0.3973305215525262,0.19446465139670588
2606,FOODS_3_713,FOODS,medium_noise,2902,4.3360564475060076e-05,0.9873633389535235,10.43884892086331,6.0,0.37050359712230213,0.03597122302158273,1.245937151010963,0.7369018120072176
2607,HOUSEHOLD_2_010,HOUSEHOLD,medium_noise,2899,4.331573963239117e-05,0.9874066546931558,10.428057553956835,10.5,0.08633093525179857,0.0035971223021582736,0.4935519540817747,0.569515380813289
2608,FOODS_1_131,FOODS,intermittent,2896,4.3270914789722255e-05,0.9874499256079455,10.417266187050359,0.0,0.7194244604316546,0.02877697841726619,2.023266516113493,2.0061655418369595
2609,HOUSEHOLD_1_116,HOUSEHOLD,intermittent,2895,4.3255973175499284e-05,0.987493181581121,10.413669064748202,0.0,0.6402877697841727,0.017985611510791366,1.5433719806851545,2.7247017292431375
2610,HOBBIES_1_346,HOBBIES,medium_noise,2892,4.321114833283038e-05,0.9875363927294538,10.402877697841726,9.0,0.381294964028777,0.0,0.9932589316331761,2.791248058219611
2611,HOBBIES_1_082,HOBBIES,medium_noise,2888,4.315138187593849e-05,0.9875795441113298,10.388489208633093,10.0,0.0,0.014388489208633094,0.423229356701649,1.229731607082746
2612,HOUSEHOLD_2_127,HOUSEHOLD,intermittent,2887,4.313644026171552e-05,0.9876226805515915,10.384892086330936,9.5,0.41007194244604317,0.0,1.0303363862089487,1.4537825227808627
2613,HOUSEHOLD_1_020,HOUSEHOLD,intermittent,2873,4.2927257662593936e-05,0.9876656078092542,10.33453237410072,6.0,0.4316546762589928,0.03237410071942446,1.2930629487745278,2.848847222955602
2614,FOODS_2_087,FOODS,medium_noise,2870,4.288243281992502e-05,0.9877084902420741,10.323741007194245,10.0,0.16546762589928057,0.01079136690647482,0.792629856170373,0.5770023773295305
2615,HOUSEHOLD_2_168,HOUSEHOLD,medium_noise,2870,4.288243281992502e-05,0.987751372674894,10.323741007194245,11.0,0.10071942446043165,0.007194244604316547,0.5533662720857514,0.40315911616978845
2616,FOODS_2_341,FOODS,intermittent,2867,4.2837607977256115e-05,0.9877942102828713,10.31294964028777,0.0,0.6187050359712231,0.014388489208633094,1.4289323603111832,2.4864658727344664
2617,HOUSEHOLD_2_008,HOUSEHOLD,medium_noise,2864,4.27927831345872e-05,0.9878370030660059,10.302158273381295,9.0,0.03597122302158273,0.014388489208633094,0.6627179594564241,0.5079562084279442
2618,HOUSEHOLD_2_038,HOUSEHOLD,medium_noise,2855,4.2658308606580466e-05,0.9878796613746125,10.26978417266187,11.0,0.08633093525179857,0.0,0.47418752274794035,0.994603404275504
2619,HOBBIES_1_376,HOBBIES,intermittent,2849,4.2568658921242645e-05,0.9879222300335337,10.248201438848922,10.0,0.4892086330935252,0.0,1.0384223627974931,2.823202101003262
2620,HOUSEHOLD_2_108,HOUSEHOLD,medium_noise,2843,4.2479009235904824e-05,0.9879647090427697,10.226618705035971,9.5,0.27697841726618705,0.0035971223021582736,0.973128341466567,0.9028015219852434
2621,HOBBIES_2_123,HOBBIES,medium_noise,2839,4.2419242779012946e-05,0.9880071282855487,10.212230215827338,9.5,0.2949640287769784,0.0035971223021582736,0.8946674274285219,2.033958440011578
2622,HOBBIES_1_093,HOBBIES,medium_noise,2837,4.2389359550567e-05,0.9880495176450993,10.20503597122302,12.0,0.26618705035971224,0.0,0.6854148015905516,2.440257219201551
2623,HOBBIES_1_274,HOBBIES,medium_noise,2831,4.229970986522918e-05,0.9880918173549645,10.183453237410072,11.0,0.19784172661870503,0.0,0.6600939726724316,1.6252693676546521
2624,HOBBIES_1_360,HOBBIES,medium_noise,2827,4.22399434083373e-05,0.9881340572983729,10.16906474820144,9.0,0.0035971223021582736,0.014388489208633094,0.5116245770340124,1.4022307028131846
2625,HOUSEHOLD_1_187,HOUSEHOLD,intermittent,2817,4.209052726610759e-05,0.988176147825639,10.133093525179856,0.0,0.658273381294964,0.0035971223021582736,1.5347924258654884,2.736426031727171
2626,HOBBIES_2_017,HOBBIES,medium_noise,2793,4.173192852475631e-05,0.9882178797541638,10.046762589928058,10.0,0.3129496402877698,0.007194244604316547,0.902003343353526,1.5274338531667029
2627,HOBBIES_1_250,HOBBIES,medium_noise,2791,4.1702045296310365e-05,0.98825958179946,10.03956834532374,11.0,0.19424460431654678,0.0035971223021582736,0.6353939867620707,1.336700390310957
2628,HOUSEHOLD_2_242,HOUSEHOLD,medium_noise,2785,4.1612395610972544e-05,0.988301194195071,10.017985611510792,10.0,0.050359712230215826,0.0,0.5861263144989546,2.467626569864298
2629,HOBBIES_1_224,HOBBIES,medium_noise,2783,4.15825123825266e-05,0.9883427767074535,10.010791366906474,10.0,0.1906474820143885,0.0,0.653856903965069,2.415048865209987
2630,HOUSEHOLD_1_237,HOUSEHOLD,intermittent,2777,4.149286269718878e-05,0.9883842695701507,9.989208633093526,0.0,0.5935251798561151,0.03597122302158273,1.6095300598701499,2.4077679842050497
2631,FOODS_2_389,FOODS,medium_noise,2775,4.146297946874284e-05,0.9884257325496194,9.982014388489208,9.5,0.1079136690647482,0.0,0.7799577736796512,0.2044738475798518
2632,HOBBIES_1_197,HOBBIES,medium_noise,2774,4.1448037854519866e-05,0.988467180587474,9.97841726618705,10.0,0.046762589928057555,0.0,0.3808005962800026,1.1681305509914637
2633,HOUSEHOLD_2_292,HOUSEHOLD,medium_noise,2773,4.1433096240296895e-05,0.9885086136837142,9.974820143884893,10.0,0.07913669064748201,0.0035971223021582736,0.5162849367409369,1.5079605982202147
2634,FOODS_2_046,FOODS,intermittent,2767,4.1343446554959074e-05,0.9885499571302692,9.953237410071942,0.0,0.697841726618705,0.017985611510791366,1.6774886284693955,2.4331283373692427
2635,FOODS_1_077,FOODS,medium_noise,2765,4.131356332651313e-05,0.9885912706935956,9.946043165467627,10.0,0.2841726618705036,0.007194244604316547,0.8431028265035402,1.4009547738723778
2636,HOBBIES_1_126,HOBBIES,intermittent,2756,4.11790887985064e-05,0.9886324497823942,9.913669064748202,0.0,0.5827338129496403,0.01079136690647482,1.2853565530066757,3.0079134418834435
2637,HOUSEHOLD_1_388,HOUSEHOLD,intermittent,2755,4.116414718428343e-05,0.9886736139295784,9.910071942446043,0.0,0.762589928057554,0.025179856115107913,1.9563753864781035,2.0397291204208114
2638,FOODS_3_164,FOODS,intermittent,2750,4.1089439113168576e-05,0.9887147033686916,9.892086330935252,0.0,0.658273381294964,0.01079136690647482,1.4948382814215408,2.674425277556315
2639,FOODS_3_796,FOODS,intermittent,2749,4.107449749894561e-05,0.9887557778661905,9.888489208633093,0.0,0.7877697841726619,0.03597122302158273,2.2339468348554994,2.044434825816923
2640,FOODS_2_310,FOODS,intermittent,2747,4.104461427049967e-05,0.988796822480461,9.881294964028777,0.0,0.5899280575539568,0.01079136690647482,1.3769827973051787,2.311036105755908
2641,HOBBIES_1_422,HOBBIES,medium_noise,2745,4.1014731042053726e-05,0.988837837211503,9.87410071942446,9.0,0.0,0.01079136690647482,0.45024389645178164,1.3537237634222132
2642,HOUSEHOLD_1_064,HOUSEHOLD,intermittent,2743,4.098484781360778e-05,0.9888788220593165,9.866906474820144,9.0,0.4352517985611511,0.0,1.0603472285148567,3.0488587729209327
2643,HOUSEHOLD_2_494,HOUSEHOLD,medium_noise,2743,4.098484781360778e-05,0.9889198069071301,9.866906474820144,10.0,0.08273381294964029,0.0035971223021582736,0.5056523244172276,1.0945058806320587
2644,HOBBIES_1_410,HOBBIES,intermittent,2741,4.095496458516185e-05,0.9889607618717152,9.859712230215827,11.5,0.4316546762589928,0.0,0.9554188146022065,2.8737566355107305
2645,HOBBIES_1_104,HOBBIES,intermittent,2727,4.0745781986040256e-05,0.9890015076537013,9.809352517985612,0.0,0.5935251798561151,0.0035971223021582736,1.2921722853961606,2.7334615245365725
2646,FOODS_2_097,FOODS,intermittent,2722,4.0671073914925407e-05,0.9890421787276162,9.79136690647482,0.0,0.7410071942446043,0.03237410071942446,1.9041800792058934,2.1785310227686705
2647,HOBBIES_1_395,HOBBIES,intermittent,2714,4.055154100114164e-05,0.9890827302686174,9.762589928057555,0.0,0.5863309352517986,0.01079136690647482,1.2745308605144952,2.818894849548151
2648,FOODS_3_371,FOODS,intermittent,2711,4.0506716158472736e-05,0.9891232369847759,9.751798561151078,0.0,0.5683453237410072,0.017985611510791366,1.4074252955714683,2.69902918883965
2649,HOBBIES_2_039,HOBBIES,medium_noise,2708,4.046189131580382e-05,0.9891636988760917,9.741007194244604,9.0,0.0,0.014388489208633094,0.47458761278262607,0.6359111589039066
2650,HOUSEHOLD_2_126,HOUSEHOLD,intermittent,2704,4.040212485891194e-05,0.9892041010009506,9.726618705035971,9.0,0.4244604316546763,0.0035971223021582736,1.0292749097041605,1.318884667219608
2651,HOBBIES_1_292,HOBBIES,intermittent,2701,4.035730001624303e-05,0.9892444583009669,9.715827338129497,0.0,0.5827338129496403,0.0035971223021582736,1.2361243169792973,2.84423308991773
2652,HOUSEHOLD_1_152,HOUSEHOLD,intermittent,2699,4.032741678779709e-05,0.9892847857177547,9.70863309352518,6.0,0.43884892086330934,0.0035971223021582736,1.1349204060322462,2.87679779186483
2653,HOUSEHOLD_2_233,HOUSEHOLD,medium_noise,2699,4.032741678779709e-05,0.9893251131345425,9.70863309352518,9.0,0.039568345323741004,0.0,0.4264510232937765,0.9123251623527768
2654,HOBBIES_2_050,HOBBIES,medium_noise,2697,4.0297533559351145e-05,0.9893654106681019,9.701438848920864,9.0,0.0035971223021582736,0.007194244604316547,0.4864795853149691,2.012314853380599
2655,HOUSEHOLD_2_208,HOUSEHOLD,medium_noise,2695,4.026765033090521e-05,0.9894056783184328,9.694244604316546,10.0,0.15467625899280577,0.0,0.6040580422337832,0.7138184208753383
2656,HOUSEHOLD_2_445,HOUSEHOLD,medium_noise,2694,4.025270871668224e-05,0.9894459310271495,9.690647482014388,10.0,0.13309352517985612,0.0,0.573328815988369,1.224038243981574
2657,HOUSEHOLD_2_464,HOUSEHOLD,medium_noise,2685,4.01182341886755e-05,0.9894860492613382,9.658273381294965,9.0,0.039568345323741004,0.007194244604316547,0.5849274358520198,1.0748422663271382
2658,FOODS_2_369,FOODS,intermittent,2679,4.002858450333768e-05,0.9895260778458416,9.636690647482014,0.0,0.6798561151079137,0.03597122302158273,1.7103591083278251,2.522060890675339
2659,FOODS_1_033,FOODS,medium_noise,2678,4.001364288911471e-05,0.9895660914887306,9.633093525179856,8.0,0.26258992805755393,0.02158273381294964,1.0036980104813824,2.1687854477187756
2660,HOUSEHOLD_2_107,HOUSEHOLD,medium_noise,2676,3.998375966066877e-05,0.9896060752483913,9.62589928057554,9.0,0.007194244604316547,0.0035971223021582736,0.4606118302787478,0.6278453989307546
2661,FOODS_2_165,FOODS,intermittent,2675,3.9968818046445797e-05,0.9896460440664377,9.622302158273381,0.0,0.5035971223021583,0.050359712230215826,1.3505296237594844,1.6966123839101133
2662,HOBBIES_1_138,HOBBIES,medium_noise,2673,3.993893481799986e-05,0.9896859830012558,9.615107913669064,10.0,0.22661870503597123,0.0,0.7042734908446137,2.2392976203865307
2663,HOUSEHOLD_2_291,HOUSEHOLD,medium_noise,2671,3.990905158955392e-05,0.9897258920528453,9.607913669064748,9.0,0.0035971223021582736,0.007194244604316547,0.4179238516628491,0.20083118913194392
2664,HOUSEHOLD_1_159,HOUSEHOLD,intermittent,2670,3.989410997533095e-05,0.9897657861628206,9.60431654676259,0.0,0.7841726618705036,0.02877697841726619,2.001192675564181,2.358199060478141
2665,HOBBIES_2_074,HOBBIES,medium_noise,2657,3.9699868990432334e-05,0.9898054860318111,9.557553956834532,9.0,0.0,0.017985611510791366,0.5062603772445908,0.3167172575295865
2666,FOODS_3_790,FOODS,intermittent,2654,3.965504414776342e-05,0.9898451410759588,9.546762589928058,0.0,0.564748201438849,0.02877697841726619,1.542834549248288,1.7631234777436535
2667,FOODS_2_287,FOODS,intermittent,2649,3.958033607664857e-05,0.9898847214120354,9.528776978417266,0.0,0.6258992805755396,0.017985611510791366,1.4757885084849547,2.4599971532300753
2668,HOBBIES_1_051,HOBBIES,intermittent,2646,3.9535511233979656e-05,0.9899242569232695,9.517985611510792,11.0,0.4136690647482014,0.0,0.92908711148058,2.6621482423721092
2669,HOUSEHOLD_1_209,HOUSEHOLD,intermittent,2612,3.9027496350398666e-05,0.9899632844196199,9.39568345323741,0.0,0.7733812949640287,0.014388489208633094,1.9519979465751864,2.0356940899240463
2670,FOODS_2_337,FOODS,intermittent,2610,3.8997613121952724e-05,0.9900022820327419,9.388489208633093,0.0,0.539568345323741,0.014388489208633094,1.4593486987373487,1.3415704550041954
2671,HOUSEHOLD_2_099,HOUSEHOLD,medium_noise,2607,3.895278827928381e-05,0.9900412348210211,9.377697841726619,9.5,0.08633093525179857,0.0,0.49809135491767675,0.9731871271015827
2672,HOUSEHOLD_2_150,HOUSEHOLD,medium_noise,2606,3.893784666506084e-05,0.9900801726676862,9.37410071942446,11.0,0.2949640287769784,0.0,0.7559213212806379,2.2196660867048927
2673,HOBBIES_1_175,HOBBIES,medium_noise,2604,3.89079634366149e-05,0.9901190806311229,9.366906474820144,9.0,0.0,0.017985611510791366,0.5168816745512146,0.2689778994683165
2674,HOBBIES_2_113,HOBBIES,medium_noise,2599,3.8833255365500046e-05,0.9901579138864883,9.348920863309353,7.0,0.0035971223021582736,0.03237410071942446,0.7841138597734038,0.9642770805267478
2675,FOODS_3_038,FOODS,intermittent,2598,3.881831375127708e-05,0.9901967322002396,9.345323741007194,0.0,0.7482014388489209,0.02158273381294964,1.7804024203358664,2.5289463400890217
2676,HOUSEHOLD_2_422,HOUSEHOLD,medium_noise,2594,3.8758547294385197e-05,0.990235490747534,9.33093525179856,9.0,0.007194244604316547,0.014388489208633094,0.4346896800513363,0.8269259579612749
2677,HOBBIES_1_033,HOBBIES,intermittent,2588,3.8668897609047376e-05,0.9902741596451431,9.309352517985612,6.0,0.49280575539568344,0.0035971223021582736,1.0856306309377897,2.6124428919346774
2678,HOUSEHOLD_2_516,HOUSEHOLD,medium_noise,2587,3.8653955994824404e-05,0.9903128136011379,9.305755395683454,10.0,0.08273381294964029,0.0,0.4539531720289835,0.6524836635722723
2679,HOBBIES_1_218,HOBBIES,medium_noise,2585,3.862407276637846e-05,0.9903514376739042,9.298561151079136,11.0,0.3920863309352518,0.0,0.8999174180945847,2.4328556309012224
2680,FOODS_3_359,FOODS,intermittent,2582,3.8579247923709555e-05,0.9903900169218279,9.287769784172662,0.0,0.5827338129496403,0.02158273381294964,1.4000621923694583,2.21590405438983
2681,HOUSEHOLD_2_100,HOUSEHOLD,medium_noise,2582,3.8579247923709555e-05,0.9904285961697517,9.287769784172662,6.0,0.06474820143884892,0.025179856115107913,0.9135283372766289,0.18489031448365376
2682,HOBBIES_1_243,HOBBIES,intermittent,2581,3.856430630948658e-05,0.9904671604760611,9.284172661870503,10.0,0.4172661870503597,0.0,0.9878257266210168,2.73872797474513
2683,HOBBIES_2_071,HOBBIES,intermittent,2577,3.85045398525947e-05,0.9905056650159136,9.26978417266187,7.5,0.420863309352518,0.0,1.0475250234410232,3.02335618221108
2684,HOBBIES_1_365,HOBBIES,medium_noise,2567,3.8355123710365e-05,0.990544020139624,9.233812949640289,9.0,0.0035971223021582736,0.007194244604316547,0.422032083650045,0.9217875763911486
2685,HOBBIES_2_058,HOBBIES,intermittent,2566,3.834018209614203e-05,0.9905823603217201,9.23021582733813,0.0,0.6079136690647482,0.04316546762589928,1.5322566615398576,2.3372714891175472
2686,FOODS_3_209,FOODS,intermittent,2553,3.814594111124341e-05,0.9906205062628314,9.183453237410072,0.0,0.6294964028776978,0.03597122302158273,1.4512317281180598,2.8215651007796105
2687,FOODS_3_254,FOODS,intermittent,2550,3.81011162685745e-05,0.9906586073790999,9.172661870503598,0.0,0.7410071942446043,0.017985611510791366,1.782303370824303,2.528450259273211
2688,HOBBIES_1_362,HOBBIES,intermittent,2549,3.808617465435153e-05,0.9906966935537543,9.16906474820144,6.5,0.4856115107913669,0.0,1.062949272191619,3.02685475013013
2689,HOUSEHOLD_2_506,HOUSEHOLD,medium_noise,2549,3.808617465435153e-05,0.9907347797284087,9.16906474820144,11.0,0.35251798561151076,0.0,0.8425381026134772,2.660464622703197
2690,HOUSEHOLD_2_153,HOUSEHOLD,intermittent,2546,3.8041349811682615e-05,0.9907728210782204,9.158273381294965,0.0,0.6618705035971223,0.007194244604316547,1.4918847541911688,2.679032542848427
2691,HOUSEHOLD_2_460,HOUSEHOLD,medium_noise,2546,3.8041349811682615e-05,0.9908108624280321,9.158273381294965,9.0,0.1474820143884892,0.007194244604316547,0.6402816369399413,1.205963764290724
2692,HOBBIES_1_304,HOBBIES,medium_noise,2543,3.799652496901371e-05,0.9908488589530011,9.147482014388489,9.0,0.18705035971223022,0.0,0.6642851216314872,1.0570619971404691
2693,HOBBIES_1_366,HOBBIES,medium_noise,2536,3.7891933669452916e-05,0.9908867508866706,9.122302158273381,9.5,0.38489208633093525,0.0,0.9167308580878177,2.4844659524226844
2694,HOBBIES_1_318,HOBBIES,intermittent,2531,3.781722559833806e-05,0.9909245681122689,9.10431654676259,0.0,0.6294964028776978,0.03237410071942446,1.5145279631938606,2.212094414065988
2695,HOUSEHOLD_2_129,HOUSEHOLD,intermittent,2528,3.777240075566915e-05,0.9909623405130246,9.093525179856115,0.0,0.6474820143884892,0.0539568345323741,1.6445807794553058,1.865633998943682
2696,HOUSEHOLD_2_300,HOUSEHOLD,medium_noise,2508,3.747356847120974e-05,0.9909998140814957,9.02158273381295,9.0,0.3381294964028777,0.0,0.9686080645372508,2.1513810928702757
2697,FOODS_3_691,FOODS,intermittent,2505,3.742874362854083e-05,0.9910372428251243,9.010791366906474,0.0,0.5827338129496403,0.025179856115107913,1.3565056466128527,2.8332873462144255
2698,HOUSEHOLD_2_125,HOUSEHOLD,medium_noise,2504,3.741380201431786e-05,0.9910746566271386,9.007194244604317,7.5,0.2841726618705036,0.0,0.9596352032839802,0.27156086721840955
2699,HOBBIES_2_020,HOBBIES,medium_noise,2498,3.732415232898004e-05,0.9911119807794675,8.985611510791367,8.0,0.0,0.01079136690647482,0.45190749264646146,0.4931228397698204
2700,HOUSEHOLD_2_430,HOUSEHOLD,medium_noise,2498,3.732415232898004e-05,0.9911493049317964,8.985611510791367,7.0,0.35611510791366907,0.02158273381294964,1.191984065451807,2.3455187751844218
2701,FOODS_2_259,FOODS,intermittent,2494,3.7264385872088156e-05,0.9911865693176685,8.971223021582734,7.0,0.4568345323741007,0.0,1.0748243265639439,2.9403524621565635
2702,HOUSEHOLD_2_493,HOUSEHOLD,intermittent,2489,3.7189677800973306e-05,0.9912237589954694,8.953237410071942,0.0,0.6402877697841727,0.014388489208633094,1.4337074581145937,2.7340132622568794
2703,FOODS_3_690,FOODS,intermittent,2488,3.7174736186750335e-05,0.9912609337316561,8.949640287769784,0.0,0.6726618705035972,0.03237410071942446,1.5536108561815862,2.7387882902437446
2704,HOBBIES_1_393,HOBBIES,intermittent,2484,3.7114969729858456e-05,0.991298048701386,8.93525179856115,10.0,0.4316546762589928,0.0,0.9719350419182474,2.6276656985178293
2705,HOUSEHOLD_1_092,HOUSEHOLD,medium_noise,2470,3.6905787130736865e-05,0.9913349544885168,8.884892086330936,8.5,0.08273381294964029,0.007194244604316547,0.6253565587853801,0.14336223810035073
2706,FOODS_2_147,FOODS,intermittent,2467,3.686096228806796e-05,0.9913718154508049,8.87410071942446,0.0,0.7014388489208633,0.039568345323741004,1.7777492316895218,2.6155721557329694
2707,HOUSEHOLD_1_286,HOUSEHOLD,intermittent,2466,3.6846020673844987e-05,0.9914086614714788,8.870503597122303,0.0,0.6654676258992805,0.017985611510791366,1.6380091798937833,2.6766088768398535
2708,HOBBIES_2_112,HOBBIES,medium_noise,2462,3.678625421695311e-05,0.9914454477256958,8.856115107913668,8.0,0.0035971223021582736,0.02877697841726619,0.6548560369083545,0.3312172846342066
2709,HOBBIES_1_344,HOBBIES,intermittent,2456,3.669660453161528e-05,0.9914821443302274,8.83453237410072,0.0,0.7410071942446043,0.01079136690647482,1.7591338960445517,2.56096758770831
2710,HOUSEHOLD_2_023,HOUSEHOLD,medium_noise,2455,3.668166291739231e-05,0.9915188259931448,8.83093525179856,6.0,0.2517985611510791,0.01079136690647482,1.0477773257638048,2.4716192592139223
2711,HOUSEHOLD_2_069,HOUSEHOLD,medium_noise,2451,3.662189646050043e-05,0.9915554478896053,8.816546762589928,10.0,0.18705035971223022,0.0,0.6352262857275587,2.4517285141525855
2712,HOBBIES_2_057,HOBBIES,medium_noise,2449,3.659201323205449e-05,0.9915920399028373,8.809352517985612,7.0,0.01079136690647482,0.017985611510791366,0.6668197797551444,0.1452884341136527
2713,HOUSEHOLD_2_058,HOUSEHOLD,intermittent,2442,3.6487421932493696e-05,0.9916285273247698,8.784172661870503,0.0,0.5071942446043165,0.014388489208633094,1.1415405464044346,2.6827692818792395
2714,FOODS_2_395,FOODS,intermittent,2440,3.645753870404775e-05,0.9916649848634739,8.776978417266188,0.0,0.5071942446043165,0.03237410071942446,1.297796749954484,1.9238084382569682
2715,HOUSEHOLD_2_387,HOUSEHOLD,medium_noise,2440,3.645753870404775e-05,0.991701442402178,8.776978417266188,5.0,0.38489208633093525,0.02158273381294964,1.3102578877190623,0.9580420811796232
2716,HOUSEHOLD_2_414,HOUSEHOLD,intermittent,2440,3.645753870404775e-05,0.991737899940882,8.776978417266188,0.0,0.6079136690647482,0.03237410071942446,1.5963720289868117,1.7613397846279577
2717,HOBBIES_2_081,HOBBIES,intermittent,2436,3.6397772247155875e-05,0.9917742977131292,8.762589928057555,4.0,0.4712230215827338,0.02158273381294964,1.2446991256116215,2.4217409906652088
2718,FOODS_3_633,FOODS,intermittent,2425,3.62334144907032e-05,0.9918105311276199,8.723021582733812,0.0,0.6726618705035972,0.025179856115107913,2.011482523089644,2.087986097302153
2719,HOUSEHOLD_1_085,HOUSEHOLD,medium_noise,2420,3.615870641958835e-05,0.9918466898340395,8.70503597122302,8.0,0.19424460431654678,0.007194244604316547,0.7430717263260205,0.38688346847843325
2720,HOUSEHOLD_2_165,HOUSEHOLD,medium_noise,2414,3.606905673425053e-05,0.9918827588907737,8.683453237410072,9.0,0.26618705035971224,0.0,0.7250680437024766,2.7095505519792598
2721,HOUSEHOLD_2_333,HOUSEHOLD,medium_noise,2411,3.602423189158161e-05,0.9919187831226652,8.672661870503598,5.0,0.25539568345323743,0.014388489208633094,1.1171348603014337,1.4982312957955244
2722,FOODS_3_575,FOODS,intermittent,2410,3.600929027735864e-05,0.9919547924129426,8.66906474820144,0.0,0.6474820143884892,0.046762589928057555,1.7550040613977107,2.4749056330744326
2723,HOUSEHOLD_2_205,HOUSEHOLD,medium_noise,2409,3.599434866313568e-05,0.9919907867616057,8.66546762589928,10.0,0.26618705035971224,0.0,0.7359975294369013,1.9830971722411797
